,Date Rptd,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Desc,Status Desc,LOCATION,Cross Street
34,2/20/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,O,STREET,,Adult Arrest,100 W  7TH                          ST,
35,2/20/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,600 S  MAIN                         ST,
36,2/21/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,35,F,B,SINGLE FAMILY DWELLING,,Invest Cont,800 S  SPRING                       ST,
37,2/25/2010 0:00,Central,BURGLARY,20,F,A,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500 N  FIGUEROA                     ST,
38,2/26/2010 0:00,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,23,F,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,600 E  8TH                          ST,
39,2/27/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,W,STREET,,Adult Arrest,W  7TH                          ST,S  SPRING                       ST
40,2/28/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,20,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 W  2ND                          ST,
41,3/1/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,1300 S  GRAND                        AV,
42,3/1/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),40,M,W,OTHER BUSINESS,,Invest Cont,800 S  GRAND                        AV,
43,8/1/2010 0:00,Central,ROBBERY,33,M,H,STREET,SIMULATED GUN,Invest Cont,GRAND,PICO
44,2/28/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,44,F,W,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Adult Arrest,300 S  LOS ANGELES                  ST,
45,3/1/2010 0:00,Central,ARSON,0,M,O,STREET,,Invest Cont,5TH,SAN PEDRO                    ST
46,3/1/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),26,M,H,OTHER BUSINESS,,Invest Cont,400 S  HILL                         ST,
47,3/6/2010 0:00,Central,"RAPE, FORCIBLE",28,F,H,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,400 S  FIGUEROA                     ST,
48,3/7/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),44,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,1300 N  BROADWAY,
49,3/11/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),26,M,W,"VEHICLE, PASSENGER/TRUCK",,Adult Other,1100 S  GRAND                        AV,
50,3/11/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,40,F,W,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  LOS ANGELES                  ST,
51,3/12/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,52,F,H,MUNICIPAL BUS LINE INCLUDES LADOT/DASH,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1ST,SPRING
52,3/12/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,M,H,STREET,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,600    WALL                         ST,
53,3/12/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,X,STREET,,Adult Arrest,7TH,FIGUEROA
54,3/13/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,39,F,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH                          ST,BROADWAY
55,3/14/2010 0:00,Central,ATTEMPTED ROBBERY,50,M,B,SIDEWALK,FOLDING KNIFE,Invest Cont,SAN PEDRO                    ST,7TH                          ST
56,3/14/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,54,M,O,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",VERBAL THREAT,Invest Cont,600 W  5TH                          ST,
57,3/14/2010 0:00,Central,BRANDISH WEAPON,76,M,H,OTHER PREMISE,OTHER KNIFE,Invest Cont,500 S  SAN PEDRO                    ST,
58,3/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,16,F,H,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 W  9TH                          ST,
59,3/15/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 S  SAN PEDRO                    ST,
60,3/14/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),22,M,H,SIDEWALK,,Adult Arrest,6TH                          ST,SANTA FE                     AV
61,3/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,57,F,B,HOTEL,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,5TH                          ST,SAN JULIAN
62,3/18/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),18,F,H,PAWN SHOP,,Invest Cont,300 E  7TH                          ST,
63,3/18/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34,M,W,RESTAURANT/FAST FOOD,MACE/PEPPER SPRAY,Adult Arrest,400 S  MAIN                         ST,
64,3/18/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,F,W,RESTAURANT/FAST FOOD,MACE/PEPPER SPRAY,Adult Arrest,400 S  MAIN                         ST,
65,3/19/2010 0:00,Newton,BATTERY - SIMPLE ASSAULT,32,F,H,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 E  8TH                          ST,
66,3/19/2010 0:00,Central,ROBBERY,33,M,W,OTHER RESIDENCE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,WALL
67,3/23/2010 0:00,Central,THROWING OBJECT AT MOVING VEHICLE,26,M,B,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,CESAR E CHAVEZ,FIGUEROA                     ST
68,3/21/2010 0:00,Central,BURGLARY FROM VEHICLE,48,M,O,STREET,,Adult Arrest,BARTLETT,FIGUEROA
69,3/21/2010 0:00,Northeast,OTHER MISCELLANEOUS CRIME,0,M,W,SIDEWALK,,Invest Cont,WAVERLY,SUNSET                       BL
70,3/21/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,65,M,W,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 S  BROADWAY,
71,3/22/2010 0:00,Central,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),23,M,B,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
72,3/22/2010 0:00,Central,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,5,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,1800 S  MAIN                         ST,
73,3/25/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,W,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,4TH                          ST,GRAND                        AV
74,3/24/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),23,M,B,OTHER BUSINESS,,Adult Arrest,700 W  7TH                          ST,
75,3/25/2010 0:00,Central,BURGLARY,57,M,O,OTHER BUSINESS,,Invest Cont,200 W  WASHINGTON                   BL,
76,3/23/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",62,M,W,SINGLE FAMILY DWELLING,,Invest Cont,1200    INNES                        AV,
77,3/24/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,58,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,WALL
78,3/25/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,32,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Arrest,900    GEORGIA                      ST,
79,3/27/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,32,F,O,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,900 W  OLYMPIC                      BL,
80,3/27/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,56,M,O,JEWELRY STORE,MACE/PEPPER SPRAY,Invest Cont,600 S  HILL                         ST,
81,3/27/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,46,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,100 E  3RD                          ST,
82,3/28/2010 0:00,Central,SHOTS FIRED AT INHABITED DWELLING,18,F,B,WAREHOUSE,HAND GUN,Invest Cont,500 E  4TH                          ST,
83,3/28/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,45,M,W,RESTAURANT/FAST FOOD,,Invest Cont,800 W  OLYMPIC                      BL,
84,4/1/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,O,OTHER BUSINESS,,Invest Cont,SAN PEDRO                    ST,9TH                          ST
85,3/31/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,59,M,H,SINGLE FAMILY DWELLING,VERBAL THREAT,Adult Arrest,700    ALPINE                       ST,
86,4/3/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),31,F,O,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,COLLEGE,HILL
87,4/6/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24,M,H,OTHER PREMISE,STICK,Adult Arrest,500 S  SAN PEDRO,
88,4/5/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),46,M,B,PARKING LOT,,Invest Cont,100 N  BROADWAY,
89,4/8/2010 0:00,Central,VEHICLE - STOLEN,31,M,W,STREET,,Invest Cont,FRANCISCO                    ST,8TH                          ST
90,4/8/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,200 W  6TH                          ST,
91,4/10/2010 0:00,Central,ROBBERY,61,M,O,OTHER STORE,HAND GUN,Invest Cont,100 E  3RD                          ST,
92,4/14/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",30,M,H,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,300 W  2ND                          ST,
93,4/12/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",23,F,H,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,YALE,COLLEGE
94,4/14/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,27,M,W,SPECIALTY SCHOOL/OTHER,VERBAL THREAT,Invest Cont,900 E  3RD                          ST,
95,4/14/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,W,STREET,,Adult Arrest,200 E  6TH                          ST,
96,4/14/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",41,M,W,OTHER BUSINESS,,Invest Cont,700 S  FIGUEROA                     ST,
97,4/15/2010 0:00,Central,BURGLARY FROM VEHICLE,32,M,W,STREET,,Invest Cont,SAN JULIAN                   ST,6TH                          ST
98,4/15/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),54,M,H,SIDEWALK,,Adult Arrest,600 S  SPRING                       ST,
99,4/16/2010 0:00,Central,KIDNAPPING - GRAND ATTEMPT,18,F,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,COTTAGE HOME,BROADWAY
100,4/16/2010 0:00,Central,CRIMINAL HOMICIDE,41,M,B,SIDEWALK,UNKNOWN FIREARM,Adult Arrest,500 S  LOS ANGELES                  ST,
101,4/16/2010 0:00,Central,THEFT PLAIN - ATTEMPT,0,M,O,STREET,,Invest Cont,7TH,OLIVE
102,4/16/2010 0:00,Central,ATTEMPTED ROBBERY,18,M,O,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,COLLEGE,YALE
103,4/16/2010 0:00,Central,ATTEMPTED ROBBERY,56,F,O,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 N  SPRING                       ST,
104,4/16/2010 0:00,Central,ROBBERY,39,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,6TH,MAPLE
105,4/16/2010 0:00,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,36,F,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH,CENTRAL                      AV
106,4/17/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,M,O,STREET,,Invest Cont,1ST,MAIN                         ST
107,4/17/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,M,B,OTHER PREMISE,OTHER KNIFE,Adult Other,500 S  SAN PEDRO                    ST,
108,4/17/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,20,M,O,SIDEWALK,VERBAL THREAT,Invest Cont,CESAR E CHAVEZ               BL,SPRING                       ST
109,4/17/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,F,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,CERES                        AV
110,4/18/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),9,M,O,SIDEWALK,,Invest Cont,500 S  HILL                         ST,
111,4/17/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,22,M,H,SIDEWALK,VERBAL THREAT,Invest Cont,CESAR E CHAVEZ               BL,SPRING                       ST
112,4/17/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,CERES                        AV
113,4/21/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,34,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,500    WALL                         ST,
114,4/21/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,38,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,500    WALL                         ST,
115,4/21/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,31,M,W,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH                          ST,MATEO                        ST
116,4/24/2010 0:00,Central,,26,M,W,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800    WILSHIRE                     BL,
117,4/24/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,M,H,BAR/COCKTAIL/NIGHTCLUB,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400    GIN LING                     WY,
118,4/25/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,F,B,OTHER PREMISE,OTHER KNIFE,Invest Cont,600 S  SAN PEDRO                    ST,
119,4/24/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,29,F,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  SPRING                       ST,
120,4/24/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,O,OTHER PREMISE,OTHER KNIFE,Invest Cont,600 S  SAN PEDRO                    ST,
121,4/25/2010 0:00,Central,"THEFT, PERSON",60,M,H,STREET,,Invest Cont,1ST,BROADWAY
122,4/26/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,M,H,DEPARTMENT STORE,,Adult Arrest,700 W  7TH                          ST,
123,4/26/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  SPRING                       ST,
124,4/27/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,28,M,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,HILL                         ST,WASHINGTON                   BL
126,4/28/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),23,M,H,PARKING LOT,,Invest Cont,300 S  SPRING                       ST,
127,4/30/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,37,F,B,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN JULIAN                   ST,
128,4/30/2010 0:00,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,M,H,OTHER BUSINESS,,Invest Cont,200 E  BOYLE                        ST,
129,4/30/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),9,F,H,SIDEWALK,,Invest Cont,9TH,MAIN                         ST
130,5/1/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,39,M,W,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,700 S  FIGUEROA                     ST,
131,5/2/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,47,F,H,OTHER BUSINESS,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,300 W  5TH                          ST,
132,5/3/2010 0:00,Central,TRESPASSING,54,M,B,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),,Invest Cont,200 S  MAIN                         ST,
133,5/3/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,M,H,PARKING LOT,SWITCH BLADE,Adult Arrest,OLIVE                        ST,9TH                          ST
134,5/3/2010 0:00,Central,BOMB SCARE,9,M,H,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",VERBAL THREAT,Invest Cont,200 N  SPRING                       ST,
135,5/5/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,34,F,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH                          ST,CERES
136,5/5/2010 0:00,Central,BURGLARY,0,M,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,1100 S  GRAND                        AV,
137,5/5/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,M,H,OTHER BUSINESS,,Adult Arrest,700 W  7TH                          ST,
138,5/6/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,21,M,H,ALLEY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,BROADWAY,SPRING                       ST
139,5/6/2010 0:00,Central,ROBBERY,48,M,H,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,6TH,BROADWAY
140,5/7/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23,M,B,RESTAURANT/FAST FOOD,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,900 E  6TH                          ST,
141,5/6/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,9,M,O,STREET,,Invest Cont,ALAMEDA,COMMERCIAL
142,5/6/2010 0:00,Central,ROBBERY,76,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600    SAN JULIAN                   ST,
143,5/7/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",18,M,H,OTHER BUSINESS,,Adult Arrest,1700    MAPLE                        AV,
144,5/10/2010 0:00,Central,KIDNAPPING,48,F,B,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,4TH,BROADWAY
145,5/8/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,38,M,K,SIDEWALK,,Invest Cont,3RD                          ST,MAIN                         ST
146,5/10/2010 0:00,Central,BRANDISH WEAPON,62,M,W,STREET,OTHER KNIFE,Invest Cont,1200 E  6TH                          ST,
147,5/10/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,H,STREET,,Adult Arrest,5TH                          ST,SPRING                       ST
148,5/10/2010 0:00,Central,BURGLARY,92,F,O,SINGLE FAMILY DWELLING,,Invest Cont,400    COTTAGE HOME                 ST,
149,5/12/2010 0:00,Central,VEHICLE - ATTEMPT STOLEN,58,M,B,STREET,,Adult Arrest,7TH,MAPLE
150,5/12/2010 0:00,Central,BURGLARY FROM VEHICLE,58,M,B,STREET,,Adult Arrest,7TH,MAPLE                        AV
151,5/14/2010 0:00,Central,ROBBERY,43,M,W,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,
152,5/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,40,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,9TH,BROADWAY
153,5/14/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,F,B,STREET,OTHER KNIFE,Invest Cont,600 S  SAN PEDRO                    ST,
154,5/13/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),0,M,H,SIDEWALK,,Invest Cont,100 N  HILL                         ST,
155,6/1/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,M,H,STREET,BOARD,Invest Cont,16TH,MAIN                         ST
156,5/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,28,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,9TH,SPRING
157,5/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,27,M,H,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400 S  MAIN                         ST,
158,5/17/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,19,F,W,RESTAURANT/FAST FOOD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,11TH                         ST,FIGUEROA                     ST
159,5/19/2010 0:00,Central,BATTERY WITH SEXUAL CONTACT,59,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  SAN PEDRO,
160,5/20/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),15,M,B,OTHER BUSINESS,,Invest Cont,700 W  7TH                          ST,
161,5/19/2010 0:00,Central,DOCUMENT FORGERY / STOLEN FELONY,23,F,W,STREET,,Invest Cont,400 S  FIGUEROA                     ST,
162,5/19/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",31,F,B,"VEHICLE, PASSENGER/TRUCK","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,WALL
163,5/19/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,42,M,W,PARKING LOT,,Invest Cont,800    WALL                         ST,
164,5/20/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,H,SIDEWALK,,Invest Cont,1300 S  LOS ANGELES                  ST,
165,5/22/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,30,M,W,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Adult Arrest,200 N  SPRING                       ST,
166,5/22/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200    LEROY                        ST,
167,5/22/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",41,F,H,RESTAURANT/FAST FOOD,,Invest Cont,400 S  FIGUEROA                     ST,
168,5/24/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",17,F,B,OTHER RESIDENCE,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,800    JAMES M WOOD                 BL,
169,5/24/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,52,M,W,OTHER RESIDENCE,OTHER KNIFE,Adult Other,500 S  LOS ANGELES                  ST,
170,5/24/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,F,W,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  MAIN                         ST,
171,5/28/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,43,M,H,STREET,,Invest Cont,1000    ALHAMBRA                     AV,
172,5/30/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39,M,H,SIDEWALK,STICK,Adult Other,5TH                          ST,ALAMEDA
173,5/30/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",45,M,W,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,ARCADIA,BROADWAY
174,5/30/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,H,SIDEWALK,STICK,Adult Other,5TH                          ST,ALAMEDA
175,5/29/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,54,M,H,STREET,UNKNOWN FIREARM,Invest Cont,6TH                          ST,GLADYS                       ST
176,5/30/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,48,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH                          ST,MAPLE
177,5/31/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,58,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200    BOYD                         ST,
178,5/31/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",63,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",STICK,Invest Cont,1300 S  FLOWER                       ST,
